D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-119.95,86.55,-90,147.915195297846,8,2,1,1,4,10000,4,2,6,16,2,230,218,20011,2,618,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2458,EBC64038516,1,1,0.5,0.35,0.175,230,0,0,0,0,-120.55,85.15,180,147.59005725319,8,2,1,1,4,10000,3,1,10,5,2,230,225,20010,1,619,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2523,EBC64038606,1,1,0.5,0.35,0.175,230,0,0,0,0,-97.55,128.55,0,161.372565822075,8,2,1,1,4,10000,6,2,7,4,5,230,524,50014,1,620,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2526,EBC64038609,1,1,0.5,0.35,0.175,230,0,0,0,0,-100.75,128.15,90,163.012223468058,8,2,1,1,4,10000,7,4,8,12,3,230,314,30018,2,621,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-132.7,117.3,0,177.11177261831,8,2,1,1,4,10000,2,7,8,4,5,230,524,50019,2,622,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2458,EBC64038516,1,1,0.5,0.35,0.175,230,0,0,0,0,-132.7,118.3,180,177.775645126097,8,2,1,1,4,10000,3,2,11,13,2,230,215,20010,1,623,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2523,EBC64038606,1,1,0.5,0.35,0.175,230,0,0,0,0,-130.6,117.3,0,175.543869160959,8,2,1,1,4,10000,5,1,11,4,5,230,524,50014,1,624,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2494,EBC64038566,1,1,0.5,0.35,0.175,230,0,0,0,0,-73.7,117.3,-90,138.531512660477,8,2,1,1,4,10000,8,5,3,2,2,230,222,20008,2,625,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2476,EBC64038538,1,1,0.5,0.35,0.175,230,0,0,0,0,-73.7,119.1,90,140.058916174587,8,2,1,1,4,10000,6,2,5,14,2,230,216,20013,1,626,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2521,EBC64038603,1,1,0.5,0.35,0.175,230,0,0,0,0,-84.2,90.5,180,123.611852182548,8,2,1,1,4,10000,4,4,13,9,3,230,311,30017,2,627,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2531,EBC64038614,1,1,0.5,0.35,0.175,230,226,0,0,0,-88.75,93.35,0,128.805221167467,8,2,1,1,4,10000,9,4,14,2,4,230,422,40009,2,628,24.648
