D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,426,EAE62681705,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-60.25,80.45,90,100.510024375681,8,2,1,1,4,5000,5,5,13,8,4,230,428,40006,2,64,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-55,114.65,180,127.159830528355,8,2,1,1,4,5000,1,10,12,10,4,230,412,40006,1,65,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-52.8,115.05,90,126.587292016221,8,2,1,1,4,5000,1,7,9,2,4,230,422,40006,1,66,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-51.5,120.15,90,130.722119398363,8,2,1,1,4,5000,1,8,7,1,4,230,421,40006,1,67,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,610,EAE64361601,2,1,0.5,0.3,0.15,230,0,0,0,0,-61.75,139.95,0,152.967529234148,8,2,1,1,4,5000,8,1,16,8,4,230,428,40019,1,68,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,752,EAE65237701,2,1,0.5,0.5,0.25,230,0,0,0,0,-61.25,145.2,180,157.589982232374,8,2,1,1,4,5000,5,5,3,1,4,230,421,40003,1,69,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,752,EAE65237701,2,1,0.5,0.5,0.25,230,0,0,0,0,-63,152.2,0,164.723525945749,8,2,1,1,4,5000,2,1,9,1,4,230,421,40003,1,70,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,752,EAE65237701,2,1,0.5,0.5,0.25,230,0,0,0,0,-54.75,153.95,-90,163.39573127839,8,2,1,1,4,5000,2,2,11,9,4,230,411,40003,1,71,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,413,EAE61081701,2,3.1,1.6,1.63,8.0848,235,0,0,0,0,-59,66.2,180,88.6760396048448,8,4,4,1,3,5000,5,1,9,7,3,235,327,30007,1,72,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,797,EAE65242001,2,2.93,2.45,2.52,18.08982,240,1002,0,0,0,-67.95,87.95,180,111.141373934282,8,4,4,1,3,2000,7,3,3,1,6,1002,611,60004,1,73,17.429
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,411,EAE60364701,15,3.35,2.91,2.5,24.37125,1002,240,0,0,0,-53.1,85.95,-90,101.029760466904,8,4,4,1,3,2000,2,1,3,1,6,1002,611,60003,1,74,17.429
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,411,EAE60364701,15,3.35,2.91,2.5,24.37125,1002,240,0,0,0,-53.1,90.55,90,104.971007902182,8,4,4,1,3,2000,5,1,1,1,6,1002,611,60003,1,75,17.429
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,411,EAE60364701,15,3.35,2.91,2.5,24.37125,1002,240,0,0,0,-117.55,177.25,90,212.686541652263,8,4,4,1,3,2000,6,2,1,1,6,1002,611,60003,1,76,17.429
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,411,EAE60364701,15,3.35,2.91,2.5,24.37125,1002,240,0,0,0,-13.6,149.75,180,150.366294427973,8,4,4,1,3,2000,1,1,1,1,6,1002,611,60003,1,77,17.429
