D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-139.8,83.95,-90,163.069440730015,8,2,1,1,4,10000,4,6,5,10,3,230,312,30022,1,34,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,235,0RJ0000C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-120.6,86.95,-90,148.67636833068,8,2,1,1,4,10000,4,3,3,2,3,230,322,30022,2,35,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,235,0RJ0000C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-119,86.95,-90,147.38148628644,8,2,1,1,4,10000,1,4,7,10,3,230,312,30022,2,36,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-135.7,79.85,-90,157.45003175611,8,2,1,1,4,10000,4,3,2,1,3,230,321,30022,1,37,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-134.7,79.85,-90,156.588992269572,8,2,1,1,4,10000,1,4,5,9,3,230,311,30022,1,38,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-136.7,79.85,-90,158.312704796551,8,2,1,1,4,10000,4,7,4,9,3,230,311,30022,1,39,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2213,EBC62528429,1,1,0.5,0.35,0.175,230,0,0,0,0,-111.5,121.35,180,164.797064597644,8,2,1,1,4,10000,1,2,2,3,7,230,723,70024,1,40,16.174
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2204,EBC62528408,1,1,0.5,0.35,0.175,230,0,0,0,0,-91.6,158.85,180,183.368161085833,8,2,1,1,4,10000,5,1,3,4,2,230,224,20011,2,41,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-101.4,161.05,180,190.313064449081,8,2,1,1,4,10000,6,2,13,10,2,230,212,20013,2,42,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-101.4,160.05,180,189.467576381818,8,2,1,1,4,10000,5,1,1,8,2,230,228,20013,2,43,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-125,140.25,-90,187.869801990634,8,2,1,1,4,10000,5,5,16,1,3,230,321,30022,1,44,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-116.7,141.75,-90,183.608149328945,8,2,1,1,4,10000,5,2,7,14,3,230,316,30022,1,45,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2204,EBC62528408,1,1,0.5,0.35,0.175,230,0,0,0,0,-136.1,134.25,-90,191.170794055996,8,2,1,1,4,10000,5,11,11,11,5,230,513,50023,2,46,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-105.7,140.95,180,176.180000283801,8,2,1,1,4,10000,5,1,9,13,3,230,315,30022,1,47,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2213,EBC62528429,1,1,0.5,0.35,0.175,230,0,0,0,0,-110.4,142.55,-90,180.301587624735,8,2,1,1,4,10000,4,4,6,7,7,230,713,70024,1,48,16.174
