D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1309,EAN38513402,18,8.5,6.25,1.4,74.375,1002,240,0,0,0,-85.5,57.2,90,102.869285989551,16,8,11,1,3,2000,8,2,3,3,6,1002,613,60018,0,252,16.787
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1797,EAP31684701,2,3.23,2,2,12.92,240,0,0,0,0,-96.2,75.25,-90,122.135181254215,8,4,6,1,3,5000,8,1,7,4,5,240,524,50019,1,253,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-21.8,93.15,-90,95.6669352493326,8,4,2,1,4,5000,5,2,2,2,5,230,522,50017,1,254,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1817,EAP61829301,2,3.1,2.5,0.85,6.5875,240,1002,0,0,0,-98.1,61.35,0,115.704072962018,8,4,4,1,3,2000,1,1,3,3,6,1002,613,60011,1,255,16.787
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,132,0LCTD00034A,7,1.4,0.65,0.8,0.728,230,0,0,0,0,-59.4,30.65,-90,66.8414729041783,8,4,2,1,4,5000,8,1,16,14,2,230,216,20020,1,256,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-48.9,46.45,-90,67.4448849061217,8,4,2,1,4,5000,5,3,1,6,5,230,512,50017,1,257,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1797,EAP31684701,2,3.23,2,2,12.92,240,0,0,0,0,-67,78.95,0,103.547585679242,8,4,6,1,3,5000,6,4,7,4,5,240,524,50019,1,258,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1968,EAP64866101,7,10.5,10.5,3.95,435.4875,1003,0,0,0,0,-125.5,173.8,-90,214.375115160319,24,16,3,1,3,1000,1,2,3,2,8,1003,812,80018,0,259,13.603
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1817,EAP61829301,2,3.1,2.5,0.85,6.5875,240,1002,0,0,0,-111.15,177.25,90,209.217315249001,8,4,4,1,3,2000,2,1,1,3,6,1002,613,60011,1,260,16.787
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1797,EAP31684701,2,3.23,2,2,12.92,240,0,0,0,0,-67,75.85,0,101.203866032874,8,4,6,1,3,5000,4,2,8,4,5,240,524,50019,1,261,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1797,EAP31684701,2,3.23,2,2,12.92,240,0,0,0,0,-70.9,50.65,-90,87.1334178142921,8,4,6,1,3,5000,7,4,8,4,5,240,524,50019,1,262,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1797,EAP31684701,2,3.23,2,2,12.92,240,0,0,0,0,-68.05,84.85,180,108.76729747493,8,4,6,1,3,5000,5,2,7,4,5,240,524,50019,1,263,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1797,EAP31684701,2,3.23,2,2,12.92,240,0,0,0,0,-74.1,50.65,-90,89.7565178691776,8,4,6,1,3,5000,9,1,7,4,5,240,524,50019,1,264,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1853,EAP62706101,2,1.96,1.36,1.3,3.46528,235,1001,0,0,0,-127.6,148.75,90,195.980413562172,8,4,4,1,3,5000,1,1,2,1,7,1001,711,70020,2,265,21.505
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1852,EAP62687101,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-119.3,148.65,90,190.602498671974,8,4,2,1,4,5000,5,1,15,3,3,235,323,30010,1,266,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1829,EAP62526801,2,1,0.5,0.5,0.25,230,0,0,0,0,-98.2,153.45,90,182.181619544893,8,2,1,1,4,10000,5,2,5,15,4,230,417,40020,2,267,21.240
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1829,EAP62526801,2,1,0.5,0.5,0.25,230,0,0,0,0,-98.2,162.85,-90,190.166670318434,8,2,1,1,4,10000,5,1,2,7,4,230,427,40020,2,268,21.240
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-118.5,145.65,0,187.766270932774,8,4,2,1,4,5000,4,3,2,6,5,230,512,50017,1,269,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-78.75,105.45,-90,131.610276954347,8,4,2,1,4,5000,10,4,4,5,5,230,511,50017,1,270,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-80.25,105.45,-90,132.513263487094,8,4,2,1,4,5000,10,3,3,1,5,230,521,50017,1,271,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1957,EAP64446901,7,5,5,2.1,52.5,240,1002,0,0,0,-53.5,71.2,90,89.0600359308259,12,8,10,1,3,1000,7,1,1,3,6,1002,613,60014,0,272,16.787
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1258,EAM63710605,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-79.2,168.15,0,185.868401026102,8,4,2,1,4,5000,7,3,3,5,5,230,511,50013,1,273,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1258,EAM63710605,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-79.2,166.55,0,184.422185487538,8,4,2,1,4,5000,6,2,4,1,5,230,521,50013,1,274,21.182
